2019-08-07T00:00:00.000,2000,AFR,Madagascar,MG,P001555,PRIV SECT DEV  C.B.,Implementation Activity,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Industry  Trade/Ser,1117498,RECRUITMENT OF TECHNICAL EXPERTS RESPONSIBLE FOR PRIVATISATI,1999-07-18T00:00:00.000,THOMAS  ASSOCIES,France,FR,415000,47/OT/99,;;;;;;;;;
2019-08-07T00:00:00.000,2000,AFR,Madagascar,MG,P001555,PRIV SECT DEV  C.B.,Implementation Activity,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Public Admin,1117498,RECRUITMENT OF TECHNICAL EXPERTS RESPONSIBLE FOR PRIVATISATI,1999-07-18T00:00:00.000,THOMAS  ASSOCIES,France,FR,0,47/OT/99,;;;;;;;;;
2019-08-07T00:00:00.000,2000,AFR,Tanzania,TZ,P002784,PORTS MODERNIZATION,Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1204943,SUPPLY  INSTALLATION OF COMPUTERS  OTHER OFFICE EQUIPMENT,2000-02-07T00:00:00.000,M/S IINTERNATIONAL COMMUNICATION SYSTEMS (T) LTD,Tanzania,TZ,296377,TAP/G-02/00,;;;;;;;;;
2019-08-07T00:00:00.000,2000,AFR,Tanzania,TZ,P002784,PORTS MODERNIZATION,Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1204943,SUPPLY  INSTALLATION OF COMPUTERS  OTHER OFFICE EQUIPMENT,2000-02-07T00:00:00.000,M/S IINTERNATIONAL COMMUNICATION SYSTEMS (T) LTD,Tanzania,TZ,0,TAP/G-02/00,;;;;;;;;;
2019-08-07T00:00:00.000,2000,AFR,Uganda,UG,P002976,INST. CAPACITY BLDG,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Education,1123244,KPMG - GUIDING RESULTS ORIENTED MANAGEMENT,2000-02-01T00:00:00.000,KPMG,United Kingdom,GB,384087,UNKNOWN,;;;;;;;;;
2019-08-07T00:00:00.000,2000,AFR,Uganda,UG,P002976,INST. CAPACITY BLDG,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1123244,KPMG - GUIDING RESULTS ORIENTED MANAGEMENT,2000-02-01T00:00:00.000,KPMG,United Kingdom,GB,-384087,UNKNOWN,;;;;;;;;;
2019-08-07T00:00:00.000,2000,AFR,Uganda,UG,P002976,INST. CAPACITY BLDG,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1123244,KPMG - GUIDING RESULTS ORIENTED MANAGEMENT,2000-02-01T00:00:00.000,KPMG,United Kingdom,GB,384087,UNKNOWN,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,China,CN,P003603,CN-ENT HOUSING  SSR,Investment Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Financial Sector,1124008,SOCIAL SECURITY TECHNICAL ASSISTANCE PROGRAM,1999-11-11T00:00:00.000,DEPARTMENT OF FAMILY AND COMMUNITY SERVICES OF AUSTRALIA,Australia,AU,-3114534,SOCIAL SECURITY TA PROGRAM,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,China,CN,P003603,CN-ENT HOUSING  SSR,Investment Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1124008,SOCIAL SECURITY TECHNICAL ASSISTANCE PROGRAM,1999-11-11T00:00:00.000,DEPARTMENT OF FAMILY AND COMMUNITY SERVICES OF AUSTRALIA,Australia,AU,6229068,SOCIAL SECURITY TA PROGRAM,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,China,CN,P003600,CN-TECHNOLOGY DEVELOPMENT,Equipment Information Technology,GOODS,Direct Selection,IBRD/IDA,Energy  Extractives,1117380,ITEM 34-29 VERIFICATION ENVIRONMENT FOR APPLICATION SPECIFIC,1999-08-16T00:00:00.000,HUAFENG (AUST) PTY. LTD.,Australia,AU,460967.6,CMC981513-DC ITEM 34-29,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,China,CN,P003600,CN-TECHNOLOGY DEVELOPMENT,Equipment Information Technology,GOODS,Direct Selection,IBRD/IDA,Industry  Trade/Ser,1117380,ITEM 34-29 VERIFICATION ENVIRONMENT FOR APPLICATION SPECIFIC,1999-08-16T00:00:00.000,HUAFENG (AUST) PTY. LTD.,Australia,AU,-921935.2,CMC981513-DC ITEM 34-29,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,China,CN,P003600,CN-TECHNOLOGY DEVELOPMENT,Equipment Information Technology,GOODS,Direct Selection,IBRD/IDA,Info  Communication,1117380,ITEM 34-29 VERIFICATION ENVIRONMENT FOR APPLICATION SPECIFIC,1999-08-16T00:00:00.000,HUAFENG (AUST) PTY. LTD.,Australia,AU,460967.6,CMC981513-DC ITEM 34-29,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,China,CN,P003600,CN-TECHNOLOGY DEVELOPMENT,Equipment Information Technology,GOODS,Direct Selection,IBRD/IDA,Public Admin,1117380,ITEM 34-29 VERIFICATION ENVIRONMENT FOR APPLICATION SPECIFIC,1999-08-16T00:00:00.000,HUAFENG (AUST) PTY. LTD.,Australia,AU,460967.6,CMC981513-DC ITEM 34-29,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P004001,ID - Telecommuns Sector Modernization,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Info  Communication,1201596,STANDARDIZATION METHODOLOGY OF X FACTOR CALCULATION FOR PRIC,2000-03-06T00:00:00.000,DETECON,Germany,DE,0,X FACTOR CALCULATION FOR PRICE C,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P004001,ID - Telecommuns Sector Modernization,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1201596,STANDARDIZATION METHODOLOGY OF X FACTOR CALCULATION FOR PRIC,2000-03-06T00:00:00.000,DETECON,Germany,DE,99942,X FACTOR CALCULATION FOR PRICE C,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P003945,ID-2nd Hwy Sector Investment Project,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Public Admin,1116475,RB WEST JAVA,1999-07-20T00:00:00.000,PT. DELTAMARGA ADYATAMA,Indonesia,ID,4570282.46,602.1/230/BM.BC,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P003945,ID-2nd Hwy Sector Investment Project,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Transportation,1116475,RB WEST JAVA,1999-07-20T00:00:00.000,PT. DELTAMARGA ADYATAMA,Indonesia,ID,-2285141.23,602.1/230/BM.BC,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P004009,INTEGRATED PEST MGMT,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Agriculture,1118255,FEASIBILIY STUDY  PROJECT PREPARATION FOR EXPANDING  STREN,1999-08-04T00:00:00.000,PT. AMURWA PRANATHA CONSULTAN,Indonesia,ID,0,31/PHT/SPK/VIII/99/PLT,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P004009,INTEGRATED PEST MGMT,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1118255,FEASIBILIY STUDY  PROJECT PREPARATION FOR EXPANDING  STREN,1999-08-04T00:00:00.000,PT. AMURWA PRANATHA CONSULTAN,Indonesia,ID,216747.94,31/PHT/SPK/VIII/99/PLT,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P003860,TREECROPS SMALLHOLDE,Miscellaneous,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1119236,SUPPLY OF TAPPING EQUIPMENT IN RIAU PROVINCE,1999-07-19T00:00:00.000,CV. FAJAR HARAPAN,Indonesia,ID,0,1048.2/IX/BRT-6.2/1999 /079/KU.F,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Indonesia,ID,P003860,TREECROPS SMALLHOLDE,Miscellaneous,GOODS,National Competitive Bidding,IBRD/IDA,Transportation,1119236,SUPPLY OF TAPPING EQUIPMENT IN RIAU PROVINCE,1999-07-19T00:00:00.000,CV. FAJAR HARAPAN,Indonesia,ID,203570.72,1048.2/IX/BRT-6.2/1999 /079/KU.F,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Philippines,PH,P004576,PH-WATER DISTRICTS DEV.,Implementation Activity,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Public Admin,1124249,PUBLIC PERFORMANCE AUDIT CONSUTANCY SERVICE,1999-09-23T00:00:00.000,RENARDET S.A,Switzerland,CH,2334708.58,PUBLIC PERFORMANCE AUDIT,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Philippines,PH,P004576,PH-WATER DISTRICTS DEV.,Implementation Activity,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Water/Sanit/Waste,1124249,PUBLIC PERFORMANCE AUDIT CONSUTANCY SERVICE,1999-09-23T00:00:00.000,RENARDET S.A,Switzerland,CH,0,PUBLIC PERFORMANCE AUDIT,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Samoa,WS,P052293,WS-Infrastructure Asset Management,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1119327,SUPPLY OF FIRE TENDER VEHICLES FOR FALEOLO INT'L AIRPORT,1999-09-23T00:00:00.000,ROSENBAUER INT'L AKTIENGESELLSCHAFT OF LEONDING,Austria,AT,841000,PN98-A3.01,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Samoa,WS,P052293,WS-Infrastructure Asset Management,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1119327,SUPPLY OF FIRE TENDER VEHICLES FOR FALEOLO INT'L AIRPORT,1999-09-23T00:00:00.000,ROSENBAUER INT'L AKTIENGESELLSCHAFT OF LEONDING,Austria,AT,0,PN98-A3.01,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Thailand,TH,P004791,TH-SEC EDUC QUALITY IMPROV,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Education,1120129,RESEARCH AND CURRICULUM CONSULTANT,1999-07-19T00:00:00.000,DR. LEO DE FEITER,Netherlands,NL,114150,FC005,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Vietnam,VN,P004844,VN-AGRIC.  DIVERSIFICATION,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Agriculture,1118445,15 FOUR WHEEL-DRIVE CARS,1999-08-26T00:00:00.000,TOYOTA TSUSHO (SINGAPORE) PT., LTD.,Vietnam,VN,0,01/TSUSHO-VINATACO/99,;;;;;;;;;
2019-08-07T00:00:00.000,2000,EAP,Vietnam,VN,P004844,VN-AGRIC.  DIVERSIFICATION,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1118445,15 FOUR WHEEL-DRIVE CARS,1999-08-26T00:00:00.000,TOYOTA TSUSHO (SINGAPORE) PT., LTD.,Vietnam,VN,370200,01/TSUSHO-VINATACO/99,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Bosnia and Herzegovina,BA,P045483,ELEC POWER RECNST 2,Equipment, Mechanical,GOODS,International Competitive Bidding,IBRD/IDA,Energy  Extractives,1115775,220 KV SWITCHYARD REHABILITATION,1999-08-03T00:00:00.000,EXOR,Croatia,HR,188269.26,LOT B - 245 KV GIS CONTROL, SUPE,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Bosnia and Herzegovina,BA,P045483,ELEC POWER RECNST 2,Equipment, Mechanical,GOODS,International Competitive Bidding,IBRD/IDA,Energy  Extractives,1115794,220 KV SWITCHYARD REHABILITATION,1999-07-13T00:00:00.000,KAISER KWO KABEL,Germany,DE,610034.97,LOT C - 245 KV CABLES AND ACCESS,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Bosnia and Herzegovina,BA,P045483,ELEC POWER RECNST 2,Equipment, Mechanical,GOODS,International Competitive Bidding,IBRD/IDA,Energy  Extractives,1115796,220 KV SWITCHYARD REHABILITATION,1999-07-30T00:00:00.000,ENERGOINVEST,Bosnia and Herzegovina,BA,153120.15,LOT D - LV AC AND DC AUXILIARY S,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Bosnia and Herzegovina,BA,P045483,ELEC POWER RECNST 2,Works, Maintenance and Rehabilitation,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Energy  Extractives,1115769,220 KV SWITCHYARD REHABILITATION,1999-07-14T00:00:00.000,SIEMENS,Bosnia and Herzegovina,BA,3947015.85,LOT A - 245 KV GAS INSULATED SWI,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Lithuania,LT,P036011,KLAIPEDA GEOTHERMAL,Equipment, Electrical,GOODS,International Competitive Bidding,IBRD/IDA,Energy  Extractives,1118524,SUPPLY OF ELECTRICAL POWER CABLES,1999-07-20T00:00:00.000,ZILINSKO AND CO KUB,Lithuania,LT,332370.6,KGDP-106ECC,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Poland,PL,P036061,PORT ACCESS  MGMT,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Public Admin,1115784,CONSTRUCTION OF ACCESS ROADS TO THE BRIDGE OVER MARTWA WISLA,1999-07-20T00:00:00.000,GPRD S.A. + ZBM PP,Poland,PL,7483768.54,44.3,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Poland,PL,P036061,PORT ACCESS  MGMT,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1115784,CONSTRUCTION OF ACCESS ROADS TO THE BRIDGE OVER MARTWA WISLA,1999-07-20T00:00:00.000,GPRD S.A. + ZBM PP,Poland,PL,0,44.3,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Poland,PL,P036061,PORT ACCESS  MGMT,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Public Admin,1115831,CONSTRUCTION OF BRIDGE OVER MARTWA WISLA RIVER,1999-08-02T00:00:00.000,J.V. DEMATHIEU  BARD + MOSTY-LODZ S.A.,France,FR,28511253.39,44.2,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Poland,PL,P036061,PORT ACCESS  MGMT,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1115831,CONSTRUCTION OF BRIDGE OVER MARTWA WISLA RIVER,1999-08-02T00:00:00.000,J.V. DEMATHIEU  BARD + MOSTY-LODZ S.A.,France,FR,0,44.2,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Poland,PL,P036061,PORT ACCESS  MGMT,Works, Maintenance and Rehabilitation,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Public Admin,1115779,CONSTRUCTION OF BRIDGE CROSSING OVER MARTWA WISLA RIVER IN S,1999-07-19T00:00:00.000,DROMEX S.A.,Poland,PL,3803680.73,44.1,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Poland,PL,P036061,PORT ACCESS  MGMT,Works, Maintenance and Rehabilitation,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1115779,CONSTRUCTION OF BRIDGE CROSSING OVER MARTWA WISLA RIVER IN S,1999-07-19T00:00:00.000,DROMEX S.A.,Poland,PL,0,44.1,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Turkey,TR,P009093,ANTALYA WS  SANITATION,Equipment, Water Supply and Sewerage,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1115309,PROCUREMENT OF WATER METERS,1999-07-29T00:00:00.000,TEKSAN OLCU ALETLERI SANAYI AS,Turkey,TR,2607279.92,CONTRACT NO. 17,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Turkey,TR,P009093,ANTALYA WS  SANITATION,Equipment, Water Supply and Sewerage,GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1115309,PROCUREMENT OF WATER METERS,1999-07-29T00:00:00.000,TEKSAN OLCU ALETLERI SANAYI AS,Turkey,TR,2607279.92,CONTRACT NO. 17,;;;;;;;;;
2019-08-07T00:00:00.000,2000,ECA,Turkey,TR,P009093,ANTALYA WS  SANITATION,Equipment, Water Supply and Sewerage,GOODS,International Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1115309,PROCUREMENT OF WATER METERS,1999-07-29T00:00:00.000,TEKSAN OLCU ALETLERI SANAYI AS,Turkey,TR,-2607279.92,CONTRACT NO. 17,;;;;;;;;;
2019-08-07T00:00:00.000,2000,LCR,Argentina,AR,P006060,AR MUNIC DEVT II,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Public Admin,1204725,CONSTRUCTION OF A BRIDGE,1999-07-06T00:00:00.000,PASCHINI CONSTRUCCIONES,Argentina,AR,514397.43,#2344,;;;;;;;;;
2019-08-07T00:00:00.000,2000,LCR,Argentina,AR,P006060,AR MUNIC DEVT II,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1204725,CONSTRUCTION OF A BRIDGE,1999-07-06T00:00:00.000,PASCHINI CONSTRUCCIONES,Argentina,AR,-1028794.86,#2344,;;;;;;;;;
2019-08-07T00:00:00.000,2000,LCR,Argentina,AR,P006060,AR MUNIC DEVT II,Works, Infrastructure,CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1204725,CONSTRUCTION OF A BRIDGE,1999-07-06T00:00:00.000,PASCHINI CONSTRUCCIONES,Argentina,AR,1028794.86,#2344,;;;;;;;;;
2019-08-07T00:00:00.000,2000,LCR,Dominican Republic,DO,P052736,DO: Telecom Regulatory Reform,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Info  Communication,1118453,TA ESTABLISHMENT OF INDOTEL,1999-08-19T00:00:00.000,APOYO CONSULTORIA,Dominican Republic,DO,0,049-99,;;;;;;;;;
2019-08-07T00:00:00.000,2000,LCR,Dominican Republic,DO,P052736,DO: Telecom Regulatory Reform,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1118453,TA ESTABLISHMENT OF INDOTEL,1999-08-19T00:00:00.000,APOYO CONSULTORIA,Dominican Republic,DO,99586,049-99,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009555,Female Secondary School Assistance,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Education,1115187,IMPL OVERSEAS TRG PROGRAM: 2ND CONTRACT,1999-06-21T00:00:00.000,TRAINING  TECHNOLOGY TRANSFER,New Zealand,NZ,-460220,IMPL OVERSEAS TRG PROGRAM: 2ND C,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009555,Female Secondary School Assistance,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1115187,IMPL OVERSEAS TRG PROGRAM: 2ND CONTRACT,1999-06-21T00:00:00.000,TRAINING  TECHNOLOGY TRANSFER,New Zealand,NZ,230110,IMPL OVERSEAS TRG PROGRAM: 2ND C,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009555,Female Secondary School Assistance,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1115187,IMPL OVERSEAS TRG PROGRAM: 2ND CONTRACT,1999-06-21T00:00:00.000,TRAINING  TECHNOLOGY TRANSFER,New Zealand,NZ,230110,IMPL OVERSEAS TRG PROGRAM: 2ND C,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009555,Female Secondary School Assistance,Implementation Activity,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1115187,IMPL OVERSEAS TRG PROGRAM: 2ND CONTRACT,1999-06-21T00:00:00.000,TRAINING  TECHNOLOGY TRANSFER,New Zealand,NZ,230110,IMPL OVERSEAS TRG PROGRAM: 2ND C,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009550,Primary Education Development,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Education,1116288,G10:1250 MOTORCYCLES FOR ATEOS,1999-09-22T00:00:00.000,SHENZHNEN BAOAN YIHAO MOTORBIKE INDUSTRIAL DEVELOPMENT CO.,China,CN,-1485000,G10:1250 MOTORCYCLES FOR ATEOS,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009550,Primary Education Development,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1116288,G10:1250 MOTORCYCLES FOR ATEOS,1999-09-22T00:00:00.000,SHENZHNEN BAOAN YIHAO MOTORBIKE INDUSTRIAL DEVELOPMENT CO.,China,CN,1485000,G10:1250 MOTORCYCLES FOR ATEOS,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,Bangladesh,BD,P009550,Primary Education Development,Equipment, Transportation,GOODS,International Competitive Bidding,IBRD/IDA,Social Protection,1116288,G10:1250 MOTORCYCLES FOR ATEOS,1999-09-22T00:00:00.000,SHENZHNEN BAOAN YIHAO MOTORBIKE INDUSTRIAL DEVELOPMENT CO.,China,CN,742500,G10:1250 MOTORCYCLES FOR ATEOS,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1120616,IMPROVEMENT TO ROMPERU LEFT ARM DRAIN,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,860320.76,NIL [WBR # 207],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Energy  Extractives,1120616,IMPROVEMENT TO ROMPERU LEFT ARM DRAIN,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,860320.76,NIL [WBR # 207],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Public Admin,1120616,IMPROVEMENT TO ROMPERU LEFT ARM DRAIN,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,-2580962.28,NIL [WBR # 207],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Social Protection,1120616,IMPROVEMENT TO ROMPERU LEFT ARM DRAIN,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,860320.76,NIL [WBR # 207],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Transportation,1120616,IMPROVEMENT TO ROMPERU LEFT ARM DRAIN,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,860320.76,NIL [WBR # 207],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1120617,IMPROVEMENT TO ROMPERU RIGHT ARM,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,372634.74,NIL [WBR # 208],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Energy  Extractives,1120617,IMPROVEMENT TO ROMPERU RIGHT ARM,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,372634.74,NIL [WBR # 208],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Public Admin,1120617,IMPROVEMENT TO ROMPERU RIGHT ARM,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,-1117904.22,NIL [WBR # 208],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Social Protection,1120617,IMPROVEMENT TO ROMPERU RIGHT ARM,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,372634.74,NIL [WBR # 208],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P049301,A.P. EMERG. CYCLONE,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Transportation,1120617,IMPROVEMENT TO ROMPERU RIGHT ARM,1999-07-29T00:00:00.000,G HARISHCHANDRA REDDY,India,IN,372634.74,NIL [WBR # 208],;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P035825,STATE HEALTH SYS II,Works, Building,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Health,1202297,CIVIL WORKS INCLUDING ELECTRICAL AND WATER / SANITARY WORKS,1999-09-14T00:00:00.000,M/S. KOPILA ENGINEERING CO.,India,IN,0,WBR NO. 320,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P035825,STATE HEALTH SYS II,Works, Building,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Public Admin,1202297,CIVIL WORKS INCLUDING ELECTRICAL AND WATER / SANITARY WORKS,1999-09-14T00:00:00.000,M/S. KOPILA ENGINEERING CO.,India,IN,485692.15,WBR NO. 320,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P035158,Third Andhra Pradesh Irrigation Project,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1202990,PACKAGE L1-17B REHABILITATION AND MODERNIZATION OF D-86,1999-07-30T00:00:00.000,M/S. SRINIVASA CONST. CO.,India,IN,-5057670.7,WBR - 15,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P035158,Third Andhra Pradesh Irrigation Project,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Public Admin,1202990,PACKAGE L1-17B REHABILITATION AND MODERNIZATION OF D-86,1999-07-30T00:00:00.000,M/S. SRINIVASA CONST. CO.,India,IN,5057670.7,WBR - 15,;;;;;;;;;
2019-08-07T00:00:00.000,2000,SAR,India,IN,P035158,Third Andhra Pradesh Irrigation Project,Works, Maintenance and Rehabilitation,CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Social Protection,1202990,PACKAGE L1-17B REHABILITATION AND MODERNIZATION OF D-86,1999-07-30T00:00:00.000,M/S. SRINIVASA CONST. CO.,India,IN,5057670.7,WBR - 15,;;;;;;;;;
